GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,1022500082,484,1628931,Gabby Williams,1611661328,Seattle Storm,4,2,25,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-106,25,1,0,20250620,LVA,SEA
Shot Chart Detail,1022500088,7,1628931,Gabby Williams,1611661328,Seattle Storm,1,9,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),24+ ft.,23,228,55,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,11,1628931,Gabby Williams,1611661328,Seattle Storm,1,9,24,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,2,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,58,1628931,Gabby Williams,1611661328,Seattle Storm,1,5,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-4,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,117,1628931,Gabby Williams,1611661328,Seattle Storm,1,1,58,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-29,29,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,128,1628931,Gabby Williams,1611661328,Seattle Storm,1,1,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,17,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,214,1628931,Gabby Williams,1611661328,Seattle Storm,2,6,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,23,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,261,1628931,Gabby Williams,1611661328,Seattle Storm,2,2,51,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,5,1,1,20250622,SEA,NYL
Shot Chart Detail,1022500088,320,1628931,Gabby Williams,1611661328,Seattle Storm,3,8,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,27,9,1,1,20250622,SEA,NYL
Shot Chart Detail,1022500088,348,1628931,Gabby Williams,1611661328,Seattle Storm,3,5,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,74,237,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,352,1628931,Gabby Williams,1611661328,Seattle Storm,3,4,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,14,1,1,20250622,SEA,NYL
Shot Chart Detail,1022500088,391,1628931,Gabby Williams,1611661328,Seattle Storm,3,1,32,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,7,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,431,1628931,Gabby Williams,1611661328,Seattle Storm,4,9,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,222,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,481,1628931,Gabby Williams,1611661328,Seattle Storm,4,6,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-13,34,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,491,1628931,Gabby Williams,1611661328,Seattle Storm,4,5,35,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,20,1,1,20250622,SEA,NYL
Shot Chart Detail,1022500088,496,1628931,Gabby Williams,1611661328,Seattle Storm,4,5,12,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),24+ ft.,23,-228,38,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500088,525,1628931,Gabby Williams,1611661328,Seattle Storm,4,3,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,14,1,0,20250622,SEA,NYL
Shot Chart Detail,1022500093,42,1628931,Gabby Williams,1611661328,Seattle Storm,1,6,27,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,0,1,1,20250624,SEA,IND
Shot Chart Detail,1022500093,53,1628931,Gabby Williams,1611661328,Seattle Storm,1,5,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,-5,1,1,20250624,SEA,IND
Shot Chart Detail,1022500093,68,1628931,Gabby Williams,1611661328,Seattle Storm,1,4,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,68,151,1,0,20250624,SEA,IND
Shot Chart Detail,1022500093,232,1628931,Gabby Williams,1611661328,Seattle Storm,2,5,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-190,152,1,0,20250624,SEA,IND
Shot Chart Detail,1022500093,239,1628931,Gabby Williams,1611661328,Seattle Storm,2,4,59,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,11,1,1,20250624,SEA,IND
Shot Chart Detail,1022500093,265,1628931,Gabby Williams,1611661328,Seattle Storm,2,2,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-189,147,1,0,20250624,SEA,IND
Shot Chart Detail,1022500093,386,1628931,Gabby Williams,1611661328,Seattle Storm,3,2,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-132,217,1,0,20250624,SEA,IND
Shot Chart Detail,1022500093,403,1628931,Gabby Williams,1611661328,Seattle Storm,3,1,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-177,20,1,0,20250624,SEA,IND
Shot Chart Detail,1022500093,426,1628931,Gabby Williams,1611661328,Seattle Storm,3,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-101,242,1,0,20250624,SEA,IND
Shot Chart Detail,1022500093,445,1628931,Gabby Williams,1611661328,Seattle Storm,4,9,30,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,96,87,1,1,20250624,SEA,IND
Shot Chart Detail,1022500102,124,1628931,Gabby Williams,1611661328,Seattle Storm,1,1,0,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,62,108,1,0,20250627,SEA,CON
Shot Chart Detail,1022500102,136,1628931,Gabby Williams,1611661328,Seattle Storm,1,0,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,152,183,1,0,20250627,SEA,CON
Shot Chart Detail,1022500102,151,1628931,Gabby Williams,1611661328,Seattle Storm,2,9,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-9,1,1,20250627,SEA,CON
Shot Chart Detail,1022500102,183,1628931,Gabby Williams,1611661328,Seattle Storm,2,6,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side(L),16-24 ft.,22,-197,113,1,0,20250627,SEA,CON
Shot Chart Detail,1022500102,211,1628931,Gabby Williams,1611661328,Seattle Storm,2,5,13,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-28,6,1,1,20250627,SEA,CON
Shot Chart Detail,1022500102,248,1628931,Gabby Williams,1611661328,Seattle Storm,2,3,24,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,27,1,0,20250627,SEA,CON
Shot Chart Detail,1022500102,309,1628931,Gabby Williams,1611661328,Seattle Storm,1,8,24,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-200,137,1,0,20250627,SEA,CON
Shot Chart Detail,1022500102,385,1628931,Gabby Williams,1611661328,Seattle Storm,3,5,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,83,237,1,1,20250627,SEA,CON
Shot Chart Detail,1022500102,438,1628931,Gabby Williams,1611661328,Seattle Storm,3,2,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,9,1,1,20250627,SEA,CON
Shot Chart Detail,1022500102,517,1628931,Gabby Williams,1611661328,Seattle Storm,4,6,42,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,138,143,1,1,20250627,SEA,CON
Shot Chart Detail,1022500102,551,1628931,Gabby Williams,1611661328,Seattle Storm,4,4,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-113,233,1,0,20250627,SEA,CON
Shot Chart Detail,1022500108,43,1628931,Gabby Williams,1611661328,Seattle Storm,1,5,53,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,39,43,1,0,20250629,GSV,SEA
Shot Chart Detail,1022500108,105,1628931,Gabby Williams,1611661328,Seattle Storm,1,1,37,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-3,157,1,0,20250629,GSV,SEA
Shot Chart Detail,1022500108,206,1628931,Gabby Williams,1611661328,Seattle Storm,2,5,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,154,1,0,20250629,GSV,SEA
Shot Chart Detail,1022500108,248,1628931,Gabby Williams,1611661328,Seattle Storm,2,1,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-157,111,1,0,20250629,GSV,SEA
Shot Chart Detail,1022500108,296,1628931,Gabby Williams,1611661328,Seattle Storm,3,7,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,3,152,1,0,20250629,GSV,SEA
Shot Chart Detail,1022500108,300,1628931,Gabby Williams,1611661328,Seattle Storm,3,7,32,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,24,26,1,1,20250629,GSV,SEA
Shot Chart Detail,1022500108,315,1628931,Gabby Williams,1611661328,Seattle Storm,3,6,19,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-186,184,1,0,20250629,GSV,SEA
Shot Chart Detail,1022500108,376,1628931,Gabby Williams,1611661328,Seattle Storm,3,1,58,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,122,117,1,0,20250629,GSV,SEA
Shot Chart Detail,1022500108,502,1628931,Gabby Williams,1611661328,Seattle Storm,4,4,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-140,198,1,0,20250629,GSV,SEA
Shot Chart Detail,1022500108,532,1628931,Gabby Williams,1611661328,Seattle Storm,4,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-95,219,1,0,20250629,GSV,SEA
Shot Chart Detail,1022500108,546,1628931,Gabby Williams,1611661328,Seattle Storm,4,1,5,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-17,54,1,0,20250629,GSV,SEA
Shot Chart Detail,1022500111,21,1628931,Gabby Williams,1611661328,Seattle Storm,1,8,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,1,146,1,1,20250703,ATL,SEA
Shot Chart Detail,1022500111,25,1628931,Gabby Williams,1611661328,Seattle Storm,1,7,45,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,27,1,0,20250703,ATL,SEA
Shot Chart Detail,1022500111,33,1628931,Gabby Williams,1611661328,Seattle Storm,1,7,4,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-36,51,1,1,20250703,ATL,SEA
Shot Chart Detail,1022500111,46,1628931,Gabby Williams,1611661328,Seattle Storm,1,5,33,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-38,56,1,1,20250703,ATL,SEA
Shot Chart Detail,1022500111,67,1628931,Gabby Williams,1611661328,Seattle Storm,1,3,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-74,238,1,0,20250703,ATL,SEA
Shot Chart Detail,1022500111,71,1628931,Gabby Williams,1611661328,Seattle Storm,1,3,18,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-47,80,1,0,20250703,ATL,SEA
Shot Chart Detail,1022500111,154,1628931,Gabby Williams,1611661328,Seattle Storm,2,8,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-99,126,1,0,20250703,ATL,SEA
Shot Chart Detail,1022500111,179,1628931,Gabby Williams,1611661328,Seattle Storm,2,6,12,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,14,59,1,0,20250703,ATL,SEA
Shot Chart Detail,1022500111,195,1628931,Gabby Williams,1611661328,Seattle Storm,2,4,55,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-93,62,1,1,20250703,ATL,SEA
Shot Chart Detail,1022500111,255,1628931,Gabby Williams,1611661328,Seattle Storm,2,1,18,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,21,37,1,0,20250703,ATL,SEA
Shot Chart Detail,1022500111,285,1628931,Gabby Williams,1611661328,Seattle Storm,3,8,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,185,177,1,0,20250703,ATL,SEA
Shot Chart Detail,1022500111,342,1628931,Gabby Williams,1611661328,Seattle Storm,3,4,59,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,30,48,1,1,20250703,ATL,SEA
Shot Chart Detail,1022500111,364,1628931,Gabby Williams,1611661328,Seattle Storm,3,3,15,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,101,239,1,0,20250703,ATL,SEA
Shot Chart Detail,1022500111,417,1628931,Gabby Williams,1611661328,Seattle Storm,4,9,27,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,76,43,1,0,20250703,ATL,SEA
Shot Chart Detail,1022500111,499,1628931,Gabby Williams,1611661328,Seattle Storm,4,1,40,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-5,1,0,20250703,ATL,SEA
Shot Chart Detail,1022500117,46,1628931,Gabby Williams,1611661328,Seattle Storm,1,5,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,55,1,0,20250706,NYL,SEA
Shot Chart Detail,1022500117,63,1628931,Gabby Williams,1611661328,Seattle Storm,1,4,6,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-134,156,1,1,20250706,NYL,SEA
Shot Chart Detail,1022500117,148,1628931,Gabby Williams,1611661328,Seattle Storm,2,8,19,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-43,33,1,1,20250706,NYL,SEA
Shot Chart Detail,1022500117,209,1628931,Gabby Williams,1611661328,Seattle Storm,2,3,24,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,215,1,0,20250706,NYL,SEA
Shot Chart Detail,1022500117,247,1628931,Gabby Williams,1611661328,Seattle Storm,2,0,34,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-143,227,1,0,20250706,NYL,SEA
Shot Chart Detail,1022500117,254,1628931,Gabby Williams,1611661328,Seattle Storm,2,0,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-65,180,1,1,20250706,NYL,SEA
Shot Chart Detail,1022500117,275,1628931,Gabby Williams,1611661328,Seattle Storm,3,8,4,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,87,242,1,1,20250706,NYL,SEA
Shot Chart Detail,1022500117,300,1628931,Gabby Williams,1611661328,Seattle Storm,3,6,5,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-93,102,1,1,20250706,NYL,SEA
Shot Chart Detail,1022500117,324,1628931,Gabby Williams,1611661328,Seattle Storm,3,3,42,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-154,112,1,0,20250706,NYL,SEA
Shot Chart Detail,1022500117,337,1628931,Gabby Williams,1611661328,Seattle Storm,3,3,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,27,1,0,20250706,NYL,SEA
Shot Chart Detail,1022500117,346,1628931,Gabby Williams,1611661328,Seattle Storm,3,3,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-83,147,1,0,20250706,NYL,SEA
Shot Chart Detail,1022500117,374,1628931,Gabby Williams,1611661328,Seattle Storm,3,5,55,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-39,20,1,1,20250706,NYL,SEA
Shot Chart Detail,1022500117,492,1628931,Gabby Williams,1611661328,Seattle Storm,4,3,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,155,195,1,1,20250706,NYL,SEA
Shot Chart Detail,1022500123,15,1628931,Gabby Williams,1611661328,Seattle Storm,1,8,44,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,8,1,0,20250709,CON,SEA
Shot Chart Detail,1022500123,30,1628931,Gabby Williams,1611661328,Seattle Storm,1,7,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side(R),16-24 ft.,23,217,92,1,1,20250709,CON,SEA
